Id,Area, Diff
31890,-1402.368347770271,-0.5827049623148073
27803,3.975789957505041,-0.008385744234800874
35773,-27.23854547000976,0.01233299716960723
19222,-11.781050833687921,-0.0764614792491416
13638,14.74377392120494,-0.02864583333333337
36652,-58.84602430633567,-0.02216066481994461
7027,8.870586440452126,0.0017251980469841222
36628,48.38624398238373,0.015261143887689732
9051,-28.420255456091077,-0.006526280631853343
3712,20.97508317128816,0.0032133365171364003
35008,-11.275162857248445,-0.02216066481994461
19253,27.668522318853142,0.006477057120102048
2078,-4.662113115243954,0.0020588421402066293
10001,14.238058705042052,0.02745794882216923
30002,31.312885172571278,0.025319424485683917
22881,68.87914004453833,0.04514035879428291
73,-10.411418727211075,-0.004173933455696166
25477,36.40701478051428,0.010314917353185682
14242,36.338642909102475,0.019658451542864053
11051,-14.077395197714264,-0.007457763152075247
15191,10.970525178252204,-0.003118297407635029
18163,-143.28017754315474,-0.10978275057626607
23589,9.071008459504842,0.001975646677825349
11279,11.447434126248366,0.0031185807663314247
5629,-21.016829366131052,-0.02216066481994461
33029,16.57656929737222,0.0030881981955808158
10595,17.990074076156944,0.006201148565661785
974,-0.5454187203891423,-0.001643078072597004
22666,25.192930239282365,0.008788369208770574
21142,24.87812848479791,0.005880810227371636
3153,4.042100101379454,0.0016351830801913658
31917,23.686455782011738,0.01413444759345639
10830,23.166297098479365,0.004833262910566072
22353,11.699211308796366,0.007448321802864255
30199,10.09805648180483,0.004422039197721328
2281,16.431633440362145,0.0032492311638802063
22642,7.0319793558169765,0.0032294592987562876
23664,13.643001094046097,0.015307520884767056
18945,10.961430340560659,-0.02864583333333337
33671,-11.632230059761088,-0.006041227697310303
6631,13.473699779107294,0.0035048377947990428
20173,40.887576426419294,0.01906419163739015
29982,18.049904843975327,0.004257151162828321
31659,13.832543728546515,0.0029247602061995837
16119,23.11860774437798,0.01320931392500102
10568,18.0478273651578,0.004949563290035597
9780,24.860860718657204,0.007403973474353065
22321,11.173134364353244,0.002680861548679747
23838,4.7364125734670885,0.000736707886937471
13857,47.055882321279775,0.027317636306833704
37471,5.416777144586242,0.0011644810280472262
8635,16.372667864050268,0.0038851324667789067
35523,16.685033557356316,0.004499678497155601
20854,12.216135699904253,0.0045446857717375
18562,9.437714118797933,0.0019250999830933146
10080,10.51972100570749,0.012494449222996695
2431,16.760180043503617,0.004535539803314892
25249,9.528508137971883,0.001097385734248335
13504,15.23509416903402,0.0029690858859928726
6134,24.452983307725507,0.006908220454112546
36790,2.104125642584017,-0.0010355194471400875
5300,22.11839874237041,0.0064006270296563805
33643,8.348563335926357,0.005899573324636975
7006,8.10421802167784,0.0013816420112964245
9008,7.4002224196098245,0.0012113891177130132
26666,28.719438198209545,0.00930293445254926
30809,15.230661508470273,0.010622376485727059
7195,18.238095692928574,0.011769790098344113
15192,11.062036844440623,0.0022306307785214807
29886,36.13052109983933,0.011614679379575832
27302,7.9650343923158085,0.006180939047001455
32415,20.0748641789288,0.005730402187164585
29055,36.636682874487455,0.014984226918927868
31126,11.644865619363133,0.0031389285831091573
17675,19.753223128642457,0.005055972914341567
21375,21.231657821623365,-0.02864583333333337
36289,9.659811498036605,0.0034574425804982933
21754,12.844720078456719,0.003149670125370818
21864,12.252836871268208,-0.02864583333333337
4128,13.751399226109992,0.0032082899543069976
33988,17.261854970104768,0.003645658342191771
36819,9.952742847941641,0.0024107906997988815
1295,8.360335988548249,0.0015654475386939204
3922,4.091177823351311,0.0010316510686164126
34536,17.268693997927016,0.005025696761767673
35828,16.977018165028188,0.008469196434464976
22832,-0.8651441985251224,-0.02216066481994461
31170,30.89500376650627,0.009832060822099309
11081,16.78518564905408,0.004035714377409461
848,1.7028648207898316,0.0010560508825278592
27450,-1.9130747464665878,-0.003185493751531432
29912,6.521627040738545,0.0011981348530739622
6165,9.477990749527006,0.002074124052822368
24207,8.316277557996562,0.001672325665473151
9532,34.118806721489285,0.009899651776154816
33952,28.379417096007582,0.008592150999731762
10403,8.0707305175112,0.0016588631505388696
28957,-13.795793817767974,-0.004992087553032043
20363,9.42206972161145,0.0015048772642324293
22452,7.606533867303266,0.0012977406997003449
