Id,Area,Diff
31890,-509.6656889073947,-2.003423785627024
27803,3.9256840055867137,0.7729459388764464
35773,-6.292074200939662,0.12739138892721158
19222,-5.24269321910007,-0.16789893158172897
13638,4.4835246491508,-0.05819542702775382
36652,-39.09620211045336,0.8556083633227913
7027,-7.297596601516377,-0.34187599935499147
36628,14.062089790282151,-0.5055501006601657
9051,-19.21374199491505,0.07806443839273025
3712,22.28044762568045,0.854143378791266
35008,-3.0485114734962693,0.21671868844317854
19253,29.47314513959935,0.025281188431594992
2078,-7.418485353511008,-0.255888224072242
10001,-8.359146212836778,0.11587269803426614
30002,26.712685740090745,-0.09538329405011214
22881,44.36972781163879,0.06532767256765726
73,-4.481297963365687,0.03557004970572786
25477,36.95044887417813,0.06764816146946862
14242,30.55976370217486,-0.034587305879915764
11051,-11.361507601670523,-0.05334527695294433
15191,13.5238914753436,0.005929212334709333
18163,-96.0215336199701,0.8544846867209792
23589,5.252903904802752,0.02395090574126546
11279,10.378735519503335,0.013760093723763855
5629,-17.880714365473406,-0.06958057719921851
33029,5.19523386243113,-1.0853370518672645
10595,11.796799740597885,-0.07210028292372916
974,12.351877704527041,0.004561787942622408
22666,20.686219635283702,0.008267309534430445
21142,21.532009757411824,-0.2680753764162106
3153,13.077615485293892,0.00440328683495117
31917,16.537354532387408,0.03981195131890014
10830,20.411356663532214,-0.02954471435869488
22353,7.83925694388051,0.005173022387727544
30199,10.12698183499963,0.0048878246897331445
2281,31.65075785391964,0.11496496866971606
22642,0.5623137547225149,-0.16789891872606122
23664,3.9658195427967153,-0.06787923657554462
18945,2.796605479093311,-0.9490088885599973
33671,-13.605960603825888,-0.3603480981988816
6631,13.874534708694974,0.021684608414245243
20173,26.99037249840631,0.016788892222253438
29982,19.951209786994113,0.007798225085356658
31659,24.224118932240707,0.011427084828231404
16119,16.106462653007796,0.02935518672323645
10568,13.694341609642446,0.01899229083813636
9780,24.274451412751286,0.06549655789581943
22321,4.822967083909312,-0.10041991765474179
23838,10.894010467007513,0.06153064838029898
13857,25.184946289419543,0.025042336891696992
37471,17.386504681871816,0.02942159010554879
8635,15.42728139739978,0.003891853374415555
35523,13.679577198633675,0.004478553231635596
20854,7.92013319770983,0.004608734513505186
18562,16.636979746465297,0.005505366877461171
10080,9.298982943553007,0.012010540223049815
2431,13.755766773371864,0.0394621476761462
25249,7.594616708324046,0.003640828201904478
13504,21.30522106831676,0.009206884646467017
6134,20.023998758361007,0.013928451151627996
36790,7.28314855100476,0.10064289868088339
5300,19.64862303619818,0.008315872758758669
33643,9.117976075915335,0.012820499586777778
7006,14.459053946567883,0.0053569094820332674
9008,13.661665828591657,0.00472697758156726
26666,15.701466174884768,0.009282934114511754
30809,11.362283220183556,0.008347077070590347
7195,13.531096864515495,0.02186852430037589
15192,20.222508702570895,0.008198784640160106
29886,21.040469790561783,0.01159518830142059
27302,4.281855645859223,0.0065465526529341345
32415,16.26439194632732,0.0066629532042215
29055,22.100780242691762,0.01482175692997234
31126,11.655944630755576,0.004155348829772643
17675,12.381261801611947,0.00969357407735516
21375,15.267469355388743,-0.12979022961197295
36289,12.896775425448942,0.5655865352589062
21754,9.743241014323337,-0.19587759724271614
21864,12.088858886034616,-0.02864583333333337
4128,12.540024612382272,0.003892692960004829
33988,15.182235583432728,0.004887728036505612
36819,16.621246953971333,0.008048624553242734
1295,13.23758677529775,0.02360690002589383
3922,5.520530523278049,-0.0048568567501420246
34536,11.66024524838156,-0.2305392809271276
35828,11.005123403194238,0.006193897019328265
22832,0.02975645082256887,0.036500243692744294
31170,21.09856718276831,-0.17928083705836384
